"","id","country","location","latitude","longitude","month","year","depth","bleaching_severity","coral_family","coral_species","water_temperature"
"5287",6985,"Egypt","Safaga",26.51,34.07,6,2009,"5","No Bleaching","","","Air temp 35  Deg C, Water temp 28 Deg C."
"5288",6986,"Egypt","Safaga",26.51,34.07,6,2009,"10","No Bleaching","","","Air temp 35 Deg C,  water temp 28 Deg C."
"5289",6987,"Egypt","Safaga",26.81,34,3,2009,"5","No Bleaching","","","Air temp 24 Deg C, Water temp  23 Deg C."
"5290",7058,"Egypt","Safaga",26.51,34.07,3,2008,"10","No Bleaching","","","Air temp 30 Deg C, Water temp 23 Deg C"
"5291",7059,"Egypt","Safaga",26.51,34.07,3,2008,"5","No Bleaching","","","Air temp 30 Deg C, Water temp 23  Deg C"
"5292",6982,"Egypt","Safaga , Red Sea",26.8,33.99,3,2009,"7","No Bleaching","","","Air temp 25 Deg C, Water temp  23 Deg C."
"5293",6991,"Egypt","Safaga ,Red Sea",26.7,33.95,3,2009,"10","No Bleaching","","","Air temp 25  Deg C, Water temp 23 Deg C"
"5294",6988,"Egypt","Safaga, Red Sea",26.81,33.43,3,2009,"10","No Bleaching","","","24 23"
"5295",7156,"Egypt","Sharm el Sheik, Sinai",27.98,34.45,5,2007,"10","No Bleaching","","","Air temperature Deg C, water temperature Deg C."
"5296",6980,"Egypt","Sinai, Dahab",28.5,34.5,2,2009,"5","No Bleaching","","","Air temp 23 Deg C, Water temp  20 Deg C."
"5297",7204,"Eritrea","dahlak Archipelago",16.58,41,4,2007,"","No Bleaching","","",""
"5298",2203,"Eritrea","Eritrea",15.6333333333333,39.6666666666667,NA,1998,"","High","","",""
"5299",166,"Eritrea","Massawa/Green Island",15.8,39.4487,7,1998,"","Medium","","",""
"5300",151,"Eritrea","SW Red Sea, Aseb",13.0185,42.7783,10,1998,"","No Bleaching","","",""
"5301",152,"Eritrea","SW Red Sea, Mitsiwa",15.6224,39.4841,10,1998,"","Medium","","",""
"5302",317,"Israel","Coral Beach Nature Reserve",29.4955,34.9081,NA,1998,"","No Bleaching","","",""
"5303",63,"Israel","Mediterranean Coast of Israel",32.2411,34.7604,7,1998,"","High","Oculinidae","Oculina patagonica",""
"5304",318,"Israel","North Princess Hotel",29.4911,34.9037,NA,1998,"","No Bleaching","","",""
"5305",319,"Israel","South Princess Hotel",29.4985,34.9142,NA,1998,"","No Bleaching","","",""
"5306",275,"Saudi Arabia","Al Wadj ",24.2,36.8,8,1998,"","Medium","","",""
"5307",86,"Saudi Arabia","Arabian Gulf - Four nearshore patch reefs",27.3107,49.5072,8,1998,"","High","Acroporidae, Poritidae, Faviidae","Acropora, porites, platygyra","35.2 - 35.9"
"5308",90,"Saudi Arabia","Arabian Gulf - One offshore patch reef",27.5,49.7,8,1998,"","Low","Acroporidae, Pocillopordae, Poritidae, Faviidae","acropora, pocillopora, porites, platygyra","33.7"
"5309",579,"Saudi Arabia","Rabigh",22.55,39.0333,NA,1998,"","High","Acroporidae, Milleporidae, Pocilloporidae, Poritidae","Acropora, Millepora, Pocillopora, Stylophora, Porites",""
"5310",2335,"Saudi Arabia","Saudi Arabia",22.6,38.8166666666667,NA,1998,"","High","","",""
"5311",2336,"Saudi Arabia","Saudi Arabia",22.6,38.8166666666667,8,1998,"","High","","",""
"5312",82,"Saudi Arabia","Southern Red Sea",14.409,42.9687,8,1998,"","Medium","","",""
"5313",244,"Yemen","Darsha and Semha, the Brothers, Socotra",12.1286,53.1829,NA,1998,"","Low","","",""
"5314",362,"Yemen","Di Hamri",12.677,54.1905,NA,1998,"","High","","",""
"5315",398,"Yemen","Hallaniyat Islands",17.4714,55.9973,3,1998,"","No Bleaching","","",""
"5316",168,"Yemen","Yemen, Socotra",12.5108,54.4597,NA,1998,"","High","","",""
"5317",79,"Yemen (Gulf of Aden)","Gulf of Aden",12.0159,46.9841,8,1998,"","No Bleaching","","",""
"5318",2637,"American Samoa","Afuli, Ta'u",-14.259,-169.501,3,2002,"10 (reef slope)","Low","Poritidae, Faviidae, Pocilloporidae","Montastrea curta, Pocillopora verrusosa and Porites",""
"5319",4018,"American Samoa","Airport lagoon",-14.327,-170.713,3,2004,"7 meter","Low","","Acropora 	microphthama,Acroporapulchra, Acropora nobilis",""
"5320",4017,"American Samoa","Alofau",-14.283,-170.584,5,2004,"5m","Medium","","Acropora 	microphthama,Acropora pulcha, Acropora nobilis",""
"5321",2624,"American Samoa","Amanave, Tutuila",-14.327,-170.8322,3,2002,"reef slope","Low","Faviidae, Acroporidae, Pocilloporidae","Montastrea curta,  Acropora, Pocillopora eydox, P. verrucosa pale",""
"5322",29,"American Samoa","American Samoa",-14.3247,-170.6968,3,1998,"","Medium","","",""
"5323",2630,"American Samoa","Aoa, Tutuila",-14.258,-170.5889,3,2002,"reefslope","Low","Faviidae, Acroporidae, Pocilloporidae,","Montastrea curta, Pocillopora verrucosa, Acropora",""
"5324",2642,"American Samoa","Asaga, Ofu",-14.163,-169.634,3,2002,"10m (Reef slope)","Low","Faviidae, Poritidae,","Montastrea curta, Porites, Platygyra daedalea",""
"5325",2633,"American Samoa","Aua, Tutuila",-14.278,-170.669,3,2002,"Reef slope","Low","Agariciidae","Pavona maldivensis",""
"5326",2618,"American Samoa","Aunu'u Island",-14.246,-170.6883,3,2002,"10m (reefslope)","Low","Poritidae, Faviidae","Porites,  Montastrea curta",""
"5327",484,"American Samoa","Cape Larsen, Tuituila",-14.28,-170.72,3,2001,"1-126ft","Low","Acroporidae, Fungiidae, Faviidae","Leptoria phrygia, Montastrea curta, Acropora crateriformis, Lepastrea purpurea, Goniastrea edwardsi, Goniastrea retiformis, Fungia sp",""
"5328",2639,"American Samoa","Faga, Ta'u",-14.209,-169.455,3,2002,"Reef slope","Low","","",""
"5329",2632,"American Samoa","Faga'alu, Tutuila",-14.2898,-170.677,3,2002,"10","No Bleaching","","",""
"5330",4022,"American Samoa","Faga'alu, Tutuila",-14.279,-170.677,3,2004,"","Low","","Acropora microphthama",""
"5331",2626,"American Samoa","Fagafue, Tutuila",-14.294,-170.753,3,2002,"10m (reef slope)","Medium","Faviidae, Acroporidae, Pocilloporidae, Agariciidae","Favia stelligera, Pavona sp.,  Acropora and Pocillopora",""
"5332",2619,"American Samoa","Fagaitua, Tutuila",-14.272,-170.601,3,2002,"10m (reefslope)","Low","Poritidae, Faviidae","Porites,  Montastrea curta",""
"5333",2636,"American Samoa","Fagamalo, Ta'u",-14.246,-169.506,3,2002,"10 (reef slope)","Low","Poritidae, Faviidae, Pocilloporidae","Porites, Pocillopora and Montastrea curta",""
"5334",2625,"American Samoa","Fagamalo, Tutuila",-14.298,-178.811,3,2002,"3m (reef slope)","Low","Faviidae, Acroporidae, Pocilloporidae","Acropora, Montastrea curta, Pocillopora eydoxi and P. verrucosa",""
"5335",2627,"American Samoa","Fagasa, Tutuila",-14.284,-170.723,3,2002,"10m (reef slope)","Medium","Faviidae, Acroporidae, Pocilloporidae, Agariciidae","Pavona, Porites, Acropora, Favia, Pocillopora",""
"5336",478,"American Samoa","Fagatele Bay",-14.37,-170.77,3,2001,"1-126ft","Low","Acroporidae, Fungiidae, Faviidae","Leptoria phrygia, Montastrea curta, Acropora crateriformis, Lepastrea purpurea, Goniastrea edwardsi, Goniastrea retiformis, Fungia sp",""
"5337",4019,"American Samoa","Fagatele Bay",-14.367,-170.767,3,2004,"3-7m","Low","","Porites sp. Leptoria 	phryga, Pocillopora eydouxi",""
"5338",2622,"American Samoa","Fagatele, Tutuila",-14.366,-170.763,3,2002,"10m (reefslope)","Low","Acroporidae, Faviidae","Acropora,  Montastrea curta",""
"5339",2620,"American Samoa","Fatumafuti, Tutuila",-14.2645,-170.675,3,2002,"10m (reefslope)","Low","Poritidae","Porites",""
"5340",2643,"American Samoa","Hurricane House, Ofu",-14.1085,-169.652,3,2002,"10m (Reef slope)","Low","Faviidae, Pocilloporidae, Acroporidae","Montastrea curta, Pocillopora verrucosa, Montipora verrucosa, Favia.",""
"5341",2635,"American Samoa","Leloaloa, Tutuila",-14.27,-170.677,3,2002,"10 (reef slope)","No Bleaching","","",""
"5342",2623,"American Samoa","Leone, Tutuila",-14.343,-170.789,3,2002,"10m (reefslope)","Low","Faviidae","Montastrea curta",""
"5343",2638,"American Samoa","Lepula, Ta'u",-14.212,-169.455,5,2002,"10 (reef slope)","Low","Faviidae","Montastrea curta",""
"5344",479,"American Samoa","Masefau, Tuituila",-14.255,-170.63,3,2001,"1-126ft","Low","Acroporidae, Fungiidae, Faviidae","Leptoria phrygia, Montastrea curta, Acropora crateriformis, Lepastrea purpurea, Goniastrea edwardsi, Goniastrea retiformis, Fungia sp",""
"5345",2629,"American Samoa","Masefau, Tutuila",-14.255,-170.622,3,2002,"10 m (reef slope)","Low","Faviidae, Acroporidae, Pocilloporidae,","Montastrea curta, Pocillopora verrucosa, Leptastrea, Acropora",""
"5346",4319,"American Samoa","Nuuuli pool, Tutuila",-14.28,-170.715,10,2005,"","Low","","Acropora formosa",""
"5347",4021,"American Samoa","Nuuuli, Tutuila",-14.327,-170.703,3,2004,"2-5m","Medium","","Acropora 	microphthama ,Acropora pulchra, Acropora nobilis",""
"5348",2621,"American Samoa","Nu'uuli, Tutuila",-14.32,-170.679,3,2002,"10m (reefslope)","No Bleaching","","",""
"5349",2644,"American Samoa","Ofu Village, Ofu",-14.173,-169.634,3,2002,"2-12m","Medium","Acroporidae, Faviidae","Acropora, Leptorina",""
"5350",2640,"American Samoa","Olisega Village, Olisega",-14.128,-169.626,3,2002,"Reef slope","Low","Faviidae, Poritidae","Montastrea curta and some Porites",""
"5351",2631,"American Samoa","Onesosopo, Tutuila",-14.284,-170.665,3,2002,"10 (slope)","Low","Fungidae","Fungia",""
"5352",2641,"American Samoa","Sili, Olisega",-14.164,-169.634,3,2002,"12m (Reef slope)","Low","Faviidae, Agariciidae, Alcyoniidae","Montastrea curta, Leptorina, Pavona, Lobophytum",""
"5353",2202,"American Samoa","Tutuila Island",-14.3,-170.7,3,1994,"40","High","","",""
"5354",2145,"American Samoa","Tutuila Island",-14.3,-170.7,4,1994,"","Severity Unknown","","",""
"5355",4000,"American Samoa","Tutuila Lagoons",-14.284,-170.674,3,2004,"","Low","Acroporidae","Major species affected- Acropora staghorn (3 species) 
Acropora palifera and A. cf. listeri - very minor bleaching",">30C"
"5356",4020,"American Samoa","Utulei, Tutuila",-14.286,-170.685,3,2004,"1-7m","Low","","Acropora 	microphthama",""
"5357",2634,"American Samoa","Utulei, Tutuila",-14.283,-170.675,3,2002,"10 (reef slope)","No Bleaching","","",""
"5358",2628,"American Samoa","Vatia, Tutuila",-14.264,-170.6678,3,2002,"reef slope","Low","Faviidae, Acroporidae","Favia stelligera, Montipora venosa, Branching and plate Aropora",""
"5359",172,"Federated States of Micronesia","Federated States of Micronesia",8.6072,150.3893,9,1998,"","Medium","","",""
"5360",2552,"Federated States of Micronesia","Guam",13.433,144.65,9,1994,"to 25m","High","Milleporidae, Acroporidae, Pocilloporidae, Faviidae","Millepora platyphylla, Montipora sp. Acropora verweyi, Seriatopora aculeta, Pachyeris speciosa, Porites, Goniastrea edwardsi, Montastraea curta","peaked 29.9C (29.6C mean)"
"5361",2025,"Federated States of Micronesia","Yap",9.51666666666667,138.166666666667,9,1998,"20","Low","","",""
"5362",4402,"Guam","Anae Island, Agat",13.361,144.627,9,2006,"1m or less","Severity Unknown","","Pocillopora verrucosa",""
"5363",337,"Guam","Facpi Point",13.339,144.6338,NA,1998,"","Medium","","",""
"5364",352,"Guam","Guam Double Reef",13.6,144.83,NA,1998,"","Medium","","",""
"5365",4403,"Guam","Pago Bay",13.42,144.784,9,2006,"1-2m","Severity Unknown","","",""
"5366",477,"Guam","West central Guam",13.4667,144.7833,7,2001,"","No Bleaching","","",""
"5367",284,"Guam","Western Shoals",13.4755,144.6912,NA,1998,"","No Bleaching","","",""
"5368",2653,"Marshall Islands","Eastern (Winward reef) Kwajalein Atoll",9.196,167.656,9,2002,"shallow water","High","","",""
"5369",3891,"Marshall Islands","Jaluit (South west of Majuro)",5.993,169.602,11,2002,"","Severity Unknown","","",""
"5370",4033,"Marshall Islands","Majuro",7.083,171.143,2,2005,"","Severity Unknown","","small Acropora spp, such as A.
Digitifera","84 F at the surface and 82 F 10 meters down"
"5371",2645,"Marshall Islands","Majuro",7.01,171.367,9,2002,"very shallow","Low","Acroporidae, Pocilloporidae, Zoanthidae","Acropora seriata(?), A. nobilis, Pocillopora, Zooanthid","unconfrontably warm, almost hot"
"5372",4400,"Marshall Islands","Majuro atoll",7.096,171.164,10,2006,"2-4 m","Low","","Acropora, Porites and Millepora",""
"5373",3890,"Marshall Islands","Majuro Atoll",7.09,171.198,11,2002,"","Severity Unknown",""," Acroporas (at least cerealis and robusta and maybe nana",""
"5374",2551,"Marshall Islands","Majuro lagoon",7.14,171.213,5,1993,"","High","Acroporidae","All Acropora species
Lobophytum sp
Pocillopora sp

Other coral show no bleaching",""
"5375",2550,"Marshall Islands","Mid northern, Majuro lagoon",7.158,171.069,12,1992,"1-3m","High","Acroporidae","Acropora sp. 
Lobophytum pauciflorum 
Pavona cactus, Fungia fungites 
Lobophylla hemprichii","29.9C peak (seasonal monthy peak 29.7)"
"5376",2652,"Marshall Islands","Northern Kwajalein Atoll",9.339,167.446,9,2002,"shallow water","High","","",""
"5377",2646,"Marshall Islands","South Eastern, Majuro",7.01,171.367,9,2002,"very shallow","Low","Acroporidae, Pocilloporidae, Zoanthidae","Acropora seriata(?), A. nobilis, Pocillopora, Zooanthid","unconfrontably warm, almost hot"
"5378",2549,"Marshall Islands","Telap Islet, Majuro",7.08,171.392,12,1992,"shallow","High","Acroporidae","Acropora sp. 
Lobophytum pauciflorum 
Pavona cactus, Fungia fungites 
Lobophylla hemprichii","29.9C peak (seasonal monthy peak 29.7)"
"5379",475,"Northern Mariana Islands","Grotto Cave dive site, Saipan, Northern Mariana Islands",15.2,145.7,7,2001,"","Low","","",""
"5380",3945,"Northern Mariana Islands","Northern Mariana Islands Chain",20.546,144.886,9,2003,"0-50 ft.","Medium","","Pocillopora verrucosa, Montipora foveolata, Montipora verrucosa, Pocillopora elegans, Acropora humulis",""
"5381",476,"Northern Mariana Islands","Objon Beach, Saipan, Northern Mariana Islands",15.2,145.7,7,2001,"","No Bleaching","","",""
"5382",2204,"Northern Mariana Islands","Okino Reef",15.2166666666667,145.683333333333,NA,1994,"","Severity Unknown","","",""
"5383",471,"Northern Mariana Islands","Rota, Northern Mariana Islands",14.5,145.2,8,2001,"2-3m","Medium","","",""
"5384",458,"Northern Mariana Islands","Rota, Northern Mariana Islands",14.15,145.2,10,2001,"80-100ft","Medium","","","86-89f"
"5385",6854,"Northern Mariana Islands","Saipan : Managaha MPA sanctuary",-15.28,145.7,8,2007,"","Severity Unknown",""," Montipora, Acropora",""
"5386",467,"Northern Mariana Islands","Saipan, Northern Mariana Islands",15.2,145.7,5,2001,"5-30ft","Medium","Acroporidae, Faviidae","Boloceriodes sp & the sponge Spirastrella cf. vagabundi, Montipora sp, Acropora sp, Favia sp","29-31c"
"5387",2205,"Northern Mariana Islands","Tanapag Lagoon",15.2333333333333,145.691666666667,NA,1994,"","Severity Unknown","","",""
"5388",469,"Northern Mariana Islands","Teteto Beach, Rota, Northern Mariana Islands",14.15,145.2,7,2001,"","High","Acroporidae","Acropora sp",""
"5389",470,"Northern Mariana Islands","Teteto Beach, Rota, Northern Mariana Islands",14.15,145.2,7,2001,"4-10m","Low","","",""
"5390",745,"Northern Mariana Islands","Tinian, Northern Mariana Islands",14.55,145.55,NA,1998,"","Low","","",""
"5391",719,"Palau","Arakabasan ",7.3,134.35,NA,1998,"3-30m","High","","",""
"5392",2113,"Palau","Arakabesan ( Ngerekebesang )",7.35,134.453333333333,NA,1998,"","Medium","","",""
"5393",2114,"Palau","Big Drop Off",7.10533333333333,134.254166666667,NA,1998,"30","High","","",""
"5394",603,"Palau","Big Drop Off",7.1089,134.2569,NA,1998,"3-10m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5395",511,"Palau","Blue Corner",7.13,134.23,NA,1998,"3-30m","High","","",""
"5396",720,"Palau","Cemetary Island",7.5,134.5,NA,1998,"3-30m","High","","",""
"5397",433,"Palau","Eastern Ngeruangel Atoll",8.1725,134.63,NA,1998,"","Medium","","",""
"5398",442,"Palau","Fringing reefs S Malakal",7.3325,134.46,NA,1998,"","No Bleaching","","",""
"5399",445,"Palau","Helen Reef, SW Palau",2.9025,131.8,NA,1998,"","High","","",""
"5400",523,"Palau","Iwayama Bay, Rock Islands",7.3261,134.5006,NA,1998,"3-30m","High","","",""
"5401",439,"Palau","Ngchesar barrier reef, E Babeldaob",7.4325,134.72,NA,1998,"","High","","",""
"5402",440,"Palau","Ngchesar fringing reef, E Babeldaob",7.4325,134.61,NA,1998,"","Medium","","",""
"5403",438,"Palau","Ngemai reef, Ngiwal, E Babeldaob",7.5725,134.7,NA,1998,"","Low","","",""
"5404",435,"Palau","Ngerchebal Island, central lagoon",8.1625,134.625,NA,1998,"","High","","",""
"5405",604,"Palau","Ngerikuul Pass",7.3239,134.505,NA,1998,"10m","Medium","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5406",441,"Palau","Ngerumekaol (Ulong Channel)",7.2525,134.25,NA,1998,"","High","","",""
"5407",605,"Palau","No Name",7.2556,134.3839,NA,1998,"3-10m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5408",606,"Palau","Ot Lagoon",7.1633,134.3481,NA,1998,"3-10m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5409",468,"Palau","Palau",7.752,134.5763,8,2001,"","No Bleaching","","","83f"
"5410",580,"Palau","Palau",7.752,134.5763,1,1999,"3-12m","High","","Montipora & Pavona resistant to bleaching","31c"
"5411",111,"Palau","Palau",7.2143,134.2269,9,1998,"50ft","High","","","87-89 degrees F"
"5412",157,"Palau","Palau",7.752,134.5763,8,1998,"","Medium","","",""
"5413",2112,"Palau","Palau ( Belau )",7.44166666666667,134.3,9,1998,"15 m","High","","",""
"5414",434,"Palau","Patch reefs Ngeruangel Atoll",8.1725,134.65,NA,1998,"","High","","",""
"5415",773,"Palau","Peleliu",7,134.22,NA,1998,"3-30m","High","","",""
"5416",607,"Palau","Risong",7.3125,134.4903,NA,1998,"3m","Medium","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5417",436,"Palau","Rock Islands",7.2725,134.35,NA,1998,"","High","","",""
"5418",609,"Palau","Short Drop Off",7.2797,134.2286,NA,1998,"3m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5419",610,"Palau","Siaes",7.3219,134.2286,NA,1998,"3-10m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5420",432,"Palau","South and West Ngeruangel Atoll",8.1525,134.62,NA,1998,"","High","","",""
"5421",437,"Palau","Three sites NW of Kamesang - patch reefs on W Babeldaob",7.4525,134.48,NA,1998,"","High","","",""
"5422",444,"Palau","Tobi Island, SW Palau",3.0025,131.17,NA,1998,"","High","","",""
"5423",443,"Palau","W reef of Angaur",6.8825,134.13,NA,1998,"","Low","","",""
"5424",611,"Palau","West Pass",7.5478,134.4736,NA,1998,"3m","Medium","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5425",608,"Palau","Wonder Pass",7.1911,134.3681,NA,1998,"3-10m","High","Acroporidae, Faviidae, Mussidae, Fungiidae, Agariciidae, Pocciloporidae, Poritidae, Siderastreidae, Oculinidae, Dendrophylliidae","Acropora, Astreopora, favia, favites, fungia, galazea, goniopora, lobophyllia, montipora, pachyseris, pavona, platygyra, pocillopora, porites, psammocora, turbinaria","31c"
"5426",510,"Cook Islands","Aitutaki",-18.8667,-159.75,4,2000,"","High","","",""
"5427",6738,"Cook Islands","Aitutaki",-18.846408,-159.797221,11,1999,"","Severity Unknown","","",""
"5428",2296,"Cook Islands","Aitutaki Atoll",-18.8625,-159.802833333333,3,1994,"1","Low","","",""
"5429",2329,"Cook Islands","Rarotonga",-21.2016666666667,-159.775833333333,NA,1994,"","Medium","","",""
"5430",6739,"Cook Islands","Rarotonga",-21.259606,-159.730311,11,1999,"","Severity Unknown","","",""
"5431",509,"Cook Islands","Rarotonga Lagoon",-21.2333,-159.7667,4,2000,"","Low","","",""
"5432",2263,"French Polynesia","Arue",-17.5166666666667,-149.533333333333,3,1994,"8","Medium","","",""
"5433",771,"French Polynesia","Bora Bora",-16.5,-151.75,NA,1998,"","Low","","",""
"5434",7192,"French Polynesia","Bora Bora",-16.51,-151.76,5,2007,"1","High","","","Air temperature  30 Deg C,  water temperature 30 Deg C,"
"5435",7193,"French Polynesia","Bora Bora",-16.48,-151.72,6,2007,"1","High","","","Air temperature  28 Deg C,  water temperature 29 Deg C,"
"5436",7175,"French Polynesia","Bora Bora",-16.54,-151.73,3,2007,"1.7","High","","","Air temperature 33 Deg C, water temperature 29 Deg C."
"5437",7176,"French Polynesia","Bora Bora",-16.54,-151.73,4,2007,"1.2","High","","","Air temperature 33 Deg C, water temperature 29 Deg C."
"5438",7177,"French Polynesia","Bora Bora",-16.53,-151.73,3,2007,"2.8","High","","","Air temperature 33 Deg C, water temperature 30 Deg C."
"5439",7178,"French Polynesia","Bora Bora",-16.54,-151.74,3,2007,"2","High","","","Air temperature Deg C, water temperature Deg C."
"5440",7181,"French Polynesia","Bora Bora",-16.5,-151.76,6,2007,"2.7","High","","","Air temperature 29 Deg C, water temperature 30 Deg C."
"5441",7182,"French Polynesia","Bora Bora",-16.55,-151.78,3,2007,"0.7","High","","Acropora and Pocillopora","Air temperature 33 Deg C,   water temperature 29 Deg C."
"5442",7183,"French Polynesia","Bora Bora",-16.5,-151.78,3,2007,"7","High","","","Air temperature  Deg C,  31 water temperature 29 Deg C,"
"5443",7186,"French Polynesia","Bora Bora",-16.5,-151.78,3,2007,"15","High","","","Air temperature  31Deg C,   water temperature 29 Deg C,"
"5444",7187,"French Polynesia","Bora Bora",-16.54,-151.79,3,2007,"1.3","High","","","Air temperature 32 Deg C,  water temperature 29 Deg C,"
"5445",7188,"French Polynesia","Bora Bora",-16.46,-151.78,6,2007,"1","High","","",""
"5446",7189,"French Polynesia","Bora Bora",-16.44,-151.76,6,2007,"1","High","","","Air temperature  28 Deg C,  water temperature 27 Deg C,"
"5447",7190,"French Polynesia","Bora Bora",-16.45,-151.77,6,2007,"1.3","High","","","Air temperature  28 Deg C,  water temperature 27 Deg C,"
"5448",7084,"French Polynesia","Bora Bora",-16.51,-151.78,12,2008,"1","No Bleaching","","","Air temp 28 Deg C, Water temp 30 Deg C"
"5449",7098,"French Polynesia","Bora Bora",-16.51,-151.76,2,2008,"1","No Bleaching","","","Air temp 27 Deg C, Water temp 27 Deg C"
"5450",7090,"French Polynesia","Bora Bora",-16.54,-151.79,9,2008,"1.3","No Bleaching","","","Air temp 27 Deg C, Water temp 25 Deg C"
"5451",7091,"French Polynesia","Bora Bora",-16.54,-151.73,9,2008,"1.7","No Bleaching","","","Air temp 27 Deg C,"
"5452",7092,"French Polynesia","Bora Bora",-16.53,-151.73,9,2008,"2.8","No Bleaching","","","Air temp 25 Deg C, Water temp 25 Deg C"
"5453",7093,"French Polynesia","Bora Bora",-16.54,-151.73,9,2008,"1.2","No Bleaching","","","Air temp 27 Deg C, Water temp 25 Deg C"
"5454",7094,"French Polynesia","Bora Bora",-16.54,-151.74,9,2008,"2","No Bleaching","","","Water temp 27.5 Deg C"
"5455",7095,"French Polynesia","Bora Bora",-16.5,-151.78,10,2008,"15","Low","","","Air temp 28 Deg C, Water temp 26 Deg C"
"5456",7096,"French Polynesia","Bora Bora",-16.5,-151.78,10,2008,"7","Low","","","Air temp 24 Deg C, Water temp 26 Deg C"
"5457",7078,"French Polynesia","Bora Bora",-16.55,-151.73,10,2008,"1","No Bleaching","","","Air temp  27  Deg C, Water temp 27 Deg C"
"5458",7080,"French Polynesia","Bora Bora",-16.5,-151.76,11,2008,"","No Bleaching","","","Air temp 28 Deg C, Water temp 28 Deg C"
"5459",7086,"French Polynesia","Bora Bora",-16.44,-151.76,12,2008,"1","No Bleaching","","","Air temp 28 Deg C, Water temp 30 Deg C"
"5460",7087,"French Polynesia","Bora Bora",-16.45,-151.77,12,2008,"1.3","No Bleaching","","","Air temp 25 Deg C, Water temp 28 Deg C"
"5461",7004,"French Polynesia","Bora Bora",-16.55,-151.73,3,2009,"1","No Bleaching","","","Air temp 32 Deg C, Water temp  32 Deg C."
"5462",7007,"French Polynesia","Bora Bora",-16.45,-151.77,5,2009,"1.3","High","","","Air temp 24 deg c, water temp 26 Deg C"
"5463",7008,"French Polynesia","Bora Bora",-16.46,-151.78,5,2009,"1","High","","","27 28"
"5464",7009,"French Polynesia","Bora Bora",-16.51,-151.78,5,2009,"1","High","","","Air temp 26 Deg C, Water temp  27 Deg C"
"5465",7017,"French Polynesia","Bora Bora",-16.54,-151.73,3,2009,"1.7","No Bleaching","","","Air temp 29 Deg C"
"5466",7018,"French Polynesia","Bora Bora",-16.53,-151.73,3,2009,"2.8","No Bleaching","","","Air temp 29.5 Deg C,  Water temp 28 Deg C"
"5467",7019,"French Polynesia","Bora Bora",-16.54,-151.73,3,2009,"1.2","No Bleaching","","","Air temp 29 Deg C, Water temp  29 Deg C"
"5468",7021,"French Polynesia","Bora Bora",-16.54,-151.74,3,2009,"2","No Bleaching","","","Air temp 27.5 Deg c, Water temp  27.5 Deg C"
"5469",7022,"French Polynesia","Bora Bora",-16.5,-151.78,3,2009,"15","High","","","Air temp 30 Deg C, water temp 26 Deg C"
"5470",7023,"French Polynesia","Bora Bora",-16.5,-151.78,3,2009,"7","High","","","Air temp 30 Deg C, water temp 30 Deg C."
"5471",7013,"French Polynesia","Bora Bora",-16.44,-151.76,5,2009,"1","High","","","Air temp 25 Deg C, water temp 27 Deg C"
